IPI,UniProt,Name,Intensity,NumPeptides,Fr1,Fr2,Fr3,Fr4,Fr5,Fr6,Fr7,Fr8
IPI00135635,Q03734,"Contrapsin related protein ",3.22695442384024,2,0.28462666044183,0.35150460123941,0.73812810772986,0.7058443664345,0.48254968363726,0.91748479348132,0.91128817481523,0.89580258301711
IPI00135646,P55096,"ATP-binding cassette, sub-family D, member 3 ",4.68644522068979,5,0.63772857295277,0.92232948971126,0.73349371427226,0.80860170464441,0.50212516766734,0.3986903955718,0.26934206048334,0.15405149021239
IPI00135651,Q9QXX4,"Calcium-binding mitochondrial carrier protein Aralar2 ",4.87187066382411,5,0.04757343576457,0.37585857842743,0.68532316761223,1,0.70505103520443,0.39629150054172,0.1548578491587,0.04299793725446
IPI00135655,Q9QY76,"Vesicle-associated membrane protein-associated protein B ",3.15849161805371,1,0.38795093703559,0.84533178540855,1,0.51926557847939,0.92655504671333,0.65856953707216,0.32396984443649,0.15282346532066
IPI00135686,P24369,"Peptidyl-prolyl cis-trans isomerase B precursor ",4.68282255576778,5,0.57214223567317,1,0.68647002974998,0.69554715454492,0.65737797488372,0.74684091164313,0.83774796563132,0.7515591325842
IPI00136056,P08730,"Keratin, type I cytoskeletal 13 ",4.65450123069765,2,0.26824670849922,0.51501683679537,0.83610060730795,0.71410485400832,0.71919741124055,0.45217213262752,0.41837260014693,0.23030071030616
IPI00136098,Q9QYF1,"Retinol dehydrogenase 11 ",3.02933894727967,3,0.55415892920094,0.53747702225977,0.6137727236756,0.54853504228187,0.61447133487103,0.59490627036697,0.85365817342903,0.88490486682845
IPI00136134,Q9QYG0,"NDRG2 protein ",2.6548135018438,1,0.05715633759157,,0.54189013480069,0.65770986427666,0.25440414218637,0.4623125628456,0.68134054780525,1
IPI00136213,Q99LB7,"sarcosine dehydrogenase ",5.30481020923815,5,0.12082025197683,0.53025729549045,0.78886010122751,1,0.71133304882063,0.32362810465689,0.111717439135,0.02391324189641
IPI00136655,O88986,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial precursor ",3.22579471416763,1,0.15571642849588,0.63526673487158,0.79032719084753,1,0.61815638066065,0.40272046958483,0.14910717619169,0.07135770682194
IPI00136683,Q9QYR9,"Acyl coenzyme A thioester hydrolase, mitochondrial precursor ",4.53365387742582,2,0.01024727244727,0.68157938123274,0.80397725061494,0.94669095742821,0.86020212346808,0.30442042020857,0.25998008219025,0.10310667360925
IPI00136910,P24457,"Cytochrome P450 2D11 ",4.13228503211986,5,0.20736982644172,0.41928873839785,0.47388518130332,0.55804212785367,0.58486963207581,0.78594325615545,0.78505070331609,0.98907410040994
IPI00136929,Q6IWE2,"Gamma actin-like protein ",5.31458620169076,5,0.06973039175181,0.23789921335655,0.38325331962799,0.56286720774258,0.80032722647449,0.82198984851975,1,0.89207231903707
IPI00136984,P62082,"40S ribosomal protein S7 ",4.69362551896151,2,0.68697724053443,0.5738021897755,0.5817857141471,0.59979604364695,0.67223352438652,0.50645639892634,0.46379948353307,0.38122485786024
IPI00137409,P40142,"Transketolase ",3.74567772599568,2,0.54669859443628,0.51691940033544,0.14250755248138,0.14062871175239,0.05952451392764,0.06614584125134,0.09596299892024,0.23358208489412
IPI00137471,P70245,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase ",5.34747010673071,1,0.58694115531511,1,0.59273164705311,0.9890323786347,0.65041372722474,0.48635837243025,0.66789332852432,0.53641446096124
IPI00137735,P25111,"40S ribosomal protein S25 ",4.45690452908383,5,0.49135277375677,0.88465346398821,0.8046012535414,0.92012321363201,0.81105266439027,0.71769730773612,0.74578967158748,0.61603600831181
IPI00137787,P25120,"ribosomal protein L8 ",4.05655669025932,5,0.44837247050458,0.77949468920678,0.77060473237103,0.78104854156567,0.59134904161541,0.33804296682312,0.23609197900869,0.37788078544041
IPI00138342,P23953,"Liver carboxylesterase precursor ",5.13057806553536,2,0.45201890754684,0.90137444025271,0.80466187019988,0.92108965416672,0.76404391676804,0.80971025410558,0.83270040162262,0.73700661223117
IPI00138406,P10113,"Ras-related protein Rap-1A ",4.08695796369602,1,0.0221576650746,0.07422812321901,0.12754524941379,0.11308798228905,0.35210723378929,0.65441159920368,1,0.81074435473056
IPI00139780,P23131,"60S ribosomal protein L23 ",4.04936059913868,3,0.38923358232626,1,0.67483366993955,0.6678882412126,0.52011937952639,0.34713755128056,0.34422945977814,0.23231720649979
IPI00139788,Q921I1,"Serotransferrin precursor ",3.89728251098163,5,0.32524751526673,0.48003203838133,0.46648557422859,0.55687859751937,0.5282675130093,0.71254825780727,0.95503070453775,0.65837487090922
IPI00139795,P99027,"60S acidic ribosomal protein P2 ",4.42861789682412,3,0.28914989373522,0.72456410751157,0.70669162046045,0.61700289039113,0.44944994201976,0.38791556597125,0.41578643952934,0.54082463818666
IPI00153143,Q8R084,"RIKEN cDNA 1300012D20 ",4.81997480374541,5,0.29529147522213,0.64115483491026,0.76186476963219,0.73848696802141,0.51316801898819,0.65521028207439,0.70187045664296,0.64885396546256
IPI00153144,Q8R086,"Sulfite oxidase, mitochondrial precursor ",3.99809409027135,4,0.25120732988572,0.47890221175112,0.53972840329831,1,0.75433401652958,0.40706120492581,0.29649442293438,0.18467503734848
IPI00153190,Q8R0F9,"SEC14-like protein 4 ",3.78913458419007,1,0.01760176649011,0.00811702403824,0.01505520435235,0.01951901226663,0.0448964969386,0.0570119922444,0.30726962786484,1
IPI00153294,Q8R0U8,"expressed sequence AI132223 ",2.80646195621978,1,,0.58757187679804,0.87665885066381,,0.48199525843202,0.61129603195415,1,0.92175425884756
IPI00153381,Q8R1I1,"RIKEN cDNA 1110020P15 ",4.0551503834471,1,0.09098288316389,0.08336169237258,0.29453911014705,0.22543278872545,1,0.12833876603991,0.03654709976994,0.00883659887695
IPI00153400,Q8R1M2,"E130307C13 protein ",3.89338615490683,1,,1,0.51658966244016,0.34903533092665,0.22275064624332,0.20904378755763,0.22197338719941,0.24409548379659
IPI00153702,Q8R2Y8,"Bcl-2 inhibitor of transcription ",4.93415285626577,1,0.25417889741149,,0.22490138104554,0.28906189310637,1,0.15337897646927,0.39063570747849,0.1157722753537
IPI00154043,Q8QZR3,"RIKEN cDNA 9130231C15 ",5.2116963437351,5,0.39092204908175,0.56909000376151,0.61294750451869,0.73683146640529,0.67189122066806,0.85665799798638,0.92006954671482,0.7983557463462
IPI00154047,Q8QZS1,"3-HYDROXYISOBUTYRYL-COENZYME A HYDROLASE , similar to",3.34759619766919,1,0.10653264451071,0.3688822910704,1,0.92053400147468,0.91511897148685,0.3654908888111,0.25312712283962,0.14079670681333
IPI00154054,Q8QZT1,"Acetyl-Coenzyme A acetyltransferase 1 ",5.14778163065608,5,0.31995701657808,0.4235727751305,0.67553652466888,0.87068193703759,0.61713356400466,0.37239660575246,0.19861573519724,0.10724017156322
IPI00157501,Q61869,"keratin complex 2, basic, gene 17 ",4.70209866958148,1,0.23314351606393,0.50349551077339,0.42905551880337,0.57480750414626,1,0.58557146031068,0.45350130502204,0.27201241194056
IPI00162790,P62717,"60S ribosomal protein L18a ",3.42645411905644,5,0.27654828190481,0.55829665857003,0.77403408087817,0.69730874550144,0.63194347991008,0.45614117360377,0.2288017266741,0.21095045287226
IPI00163011,Q91W90,"Thioredoxin domain containing protein 5 precursor ",3.64621763658882,1,0.06742862253705,0.15919864006997,0.15195573674293,0.14355010565192,0.13829250480992,0.15885675531674,0.39741249227305,1
IPI00169542,Q9JIY3,"Cyp51 protein ",2.6741272995649,1,0.46507101413343,0.84735654938465,0.72053631719232,1,0.86279985024302,0.43583263395472,0.73272256122911,0.90019775470284
IPI00169666,Q8K154,"expressed sequence AI788959 ",3.85741989358283,5,0.10411796848693,0.74152662198484,0.45294386892897,0.3704714430939,0.48378447964227,0.37802281504241,0.60024106105848,0.38436537167325
IPI00169916,Q80U89,"clathrin, heavy polypeptide (Hc) ",2.78951126853272,1,,0.41878853075783,0.30147207376575,0.62042149596607,0.4737232864027,0.8441712512815,0.90618725264646,1
IPI00170013,Q8K370,"2410021P16Rik protein ",3.91040378814297,2,0.19704968696272,0.7889894425227,0.89690646276405,0.92523834372084,0.77246369788958,0.29081784555803,0.21858206594711,0.10864684702361
IPI00170093,Q8K3J1,"NADH-ubiquinone oxidoreductase 23 kDa subunit, mitochondrial precursor ",4.44611429648229,1,0.05597871405299,0.60107642895728,0.90687318096239,1,0.69572364581093,0.37231211929167,0.11413513342973,0.03233656189572
IPI00170363,Q8JZR0,"Long-chain-fatty-acid--CoA ligase 5 ",4.66884524884586,2,0.24600700662656,0.21551814663909,0.10255689294619,0.41464390757801,0.40266993213679,0.67772054028545,0.68460095366704,0.9935628491152
IPI00172285,Q8K5C8,"Cis-retinol/androgen dehydrogenase type 3 ",2.6927614305575,1,0.70716203790393,0.51072137786416,0.2624447553586,0.22540226868334,1,0.55676469452945,0.34132656273814,0.845583910095
IPI00173179,Q9DD20,"hypothetical S-adenosyl-L-methionine-dependent methyltransferases structure containing protein, full i ",4.42314053839308,5,0.21411034453067,0.51785821255444,0.48513951188284,0.71574203910363,0.62012502476821,0.7712486796978,0.8717478279542,0.66799370789662
IPI00177038,P61161,"Actin-like protein 2 ",3.84532623891076,1,0.29196420136961,0.00987316473932,1,0.01202094844736,0.00801216901757,,0.00528383428442,0.00735026241603
IPI00187272,Q9CYH2,"hypothetical protein, full insert sequence ",3.15366188707785,1,0.21216215348932,0.48368591578103,1,0.88557649158253,0.58288767544047,0.64713333683502,0.53915875872381,0.39773127398994
IPI00221400,P00329,"alcohol dehydrogenase 1 (class I) ",4.82318997237612,2,0.64253169353363,0.58604882469158,0.45433064875855,0.59198920171117,0.81724001072523,0.7374098443498,0.9975468011116,0.67549410755131
IPI00221402,P05064,"Fructose-bisphosphate aldolase A ",5.10943278991341,1,0.55022623671431,,,1,0.94931727873847,0.79617664147549,0.80935177133493,0.57558974815088
IPI00221467,Q6ZWV3,"ribosomal protein 10 ",3.9736339150607,5,0.6922070231099,0.74596288098325,0.77035363464541,0.52293368632452,0.46973319660172,0.46060122897671,0.43871872021879,0.32891882156629
IPI00221769,Q9WTP7,"adenylate kinase 3 alpha-like ",3.30474388734887,1,0.1757349660671,0.41343108003098,0.08456222719783,1,0.43391411517185,0.17176369375238,0.0358560513349,0.00777758480767
IPI00221795,Q8BH95,"enoyl Coenzyme A hydratase, short chain, 1, mitochondrial, full insert sequence ",5.44174918347847,1,0.22874562631694,0.62626808048437,0.88189965130473,1,0.68027024432172,0.29623280101121,0.12104941549021,0.02569287771746
IPI00221797,Q99MH7,"CYTOKERATIN homolog ",4.16803292342667,4,0.32752135728132,0.53991614638424,0.45687207564165,0.60118571320714,0.68768768514936,0.65967971910685,0.43407823743664,0.25703394291473
IPI00221890,P16015,"carbonic anhydrase 3 ",3.68636443053898,1,1,0.10673556103856,0.09738793006285,0.06197272219351,0.08626676189418,0.08902597965683,0.29931504785833,0.20174540981191
IPI00222116,Q7M6W8,"Zinc finger protein 93 (Zinc finger protein HTF34) , similar to",3.37389869873687,3,0.61481310618012,0.5701652987035,0.67623910126882,0.89419001303178,0.59921060755627,0.33879630335581,0.36864901973234,0.34004382799331
IPI00222228,Q8BIS2,"KERATIN, TYPE II CYTOSKELETAL 6D , similar to",4.16803292342667,4,0.32752135728132,0.53991614638424,0.45687207564165,0.60118571320714,0.68768768514936,0.65967971910685,0.43407823743664,0.25703394291473
IPI00222419,P00009,"cytochrome c, somatic ",4.40532739721271,5,0.12969558111601,0.44005573035915,0.81056869127736,0.90819070926619,0.73847960533662,0.45624359723179,0.16598726757512,0.06253715885284
IPI00222425,Q8BJL9,"UDP-GLUCURONOSYLTRANSFERASE 2B5, MICROSOMAL , similar to",5.61733343366372,1,0.46700249129284,0.91459176629205,0.88926158476346,1,0.72990715679917,0.71660522671265,,0.51627028718695
IPI00222489,Q8VC02,"CARBOXYLESTERASE , similar to",5.10359748103041,5,0.38931766873841,0.64820424835154,0.56114603091874,0.74107352770218,0.75415710336439,0.92017363959126,0.96678307178575,0.81926939240573
IPI00222496,Q8BK54,"PROTEIN DISULFIDE ISOMERASE A6 (EC 5.3.4.1) (PROTEIN DISULFIDE ISOMERASE P5) homolog ",4.3139624576592,5,0.34017265609187,0.51459961807682,0.54355241174891,0.46021474496004,0.55415978885535,0.60994365554472,0.96152541351321,0.82060694615924
IPI00222547,P41105,"ribosomal protein L28 ",3.75570607135595,5,0.65603483385209,0.81750023621168,0.72937696168,0.59380349300664,0.60419711648249,0.44617680164396,0.55903764916247,0.31805330343857
IPI00222548,P47915,"ribosomal protein L29 ",4.0368689465468,3,0.75328270950999,0.7252922279015,0.85475078867904,0.21710482855148,0.46756214479693,0.42678430603486,0.50409117248796,0.61000661365959
IPI00222549,P04645,"ribosomal protein L30 ",4.05046401178537,2,0.34013542574131,0.7959578208611,0.83734907346975,0.72600322684833,0.71248207474528,0.52778244624741,0.55499690110026,0.37912271544501
IPI00222550,P61514,"ribosomal protein L37a ",3.84999330816768,3,0.05578972479987,0.88299709544908,0.91792577750039,0.87599476186572,0.75648954612231,0.49470999027696,0.52780850037263,0.32399402875873
IPI00222675,Q8BKS9,"hypothetical Pumilio-family RNA binding domains (aka PUM-HD, Pumilio homology domain) containin ",3.20234239033018,1,0.11483113585262,0.48807634613341,0.6602158186283,1,0.88533422125289,0.7321103453169,0.52263539046939,0.42324769446317
IPI00223092,Q8BMS1,"TRIFUNCTIONAL ENZYME ALPHA SUBUNIT, MITOCHONDRIAL ",4.57266430037791,5,0.09745816968796,0.74113284762174,0.74752225383867,0.94594299875691,0.76838841696616,0.32079421242621,0.15402868931196,0.0417853158338
IPI00223216,P52196,"thiosulfate sulfurtransferase, mitochondrial ",5.37618029609796,5,0.11597700803583,0.38181652446997,0.71299941899451,1,0.72987226716464,0.44414277125879,0.17808442944826,0.05819865374219
IPI00223217,P19253,"ribosomal protein L13a ",4.30185698287126,5,0.67475186766519,0.6528597601712,0.54088070698361,0.46507775121893,0.52411161679969,0.38507855080681,0.50277396407109,0.4058192924136
IPI00223360,Q99N84,"28S ribosomal protein S18b, mitochondrial precursor ",4.47880461409302,1,1,0.42114731825461,0.16857089344205,0.14481755176486,0.39636671418811,0.39411041450078,0.16892806736478,0.13692967999009
IPI00223367,P25688,"urate oxidase ",6.00324057118395,5,0.69568367689298,1,0.757872418157,0.54221515237901,0.31030740669547,0.18935588086199,0.09246695518985,0.03274105654526
IPI00223412,Q9JMG5,"acid phosphatase 6, lysophosphatidic, full insert sequence ",3.46755894205696,1,0.13755300122761,0.93296143979302,0.65055885755076,0.86697006146216,0.90383724481651,0.83617805082545,1,0.28000517797877
IPI00223855,P37040,"NADPH--cytochrome P450 reductase ",4.10001985476056,5,0.10425422784309,0.76029925009794,0.53634913895995,0.63915889435002,0.61671839474011,0.56504370464539,0.65538991911476,0.58913281661933
IPI00224073,Q8C165,"hypothetical Peptidase family M20/M25/M40 containing protein, full insert sequence ",2.93434839238766,2,1,0.23181966261915,0.23279367869974,0.16693403441536,0.53456592048675,0.23819408069729,0.26479683963652,0.23350870166191
IPI00224505,P47963,"ribosomal protein L13 ",4.18841069674064,5,0.60345998434107,0.84665460483278,0.92309725658956,0.91400210864575,0.80310645594071,0.63071336812515,0.58821350704952,0.53686270125753
IPI00225209,Q8BU33,"ilvB ",2.49958771902433,1,0.47690166254333,1,0.81295818326098,0.48580053866741,0.74884036995651,0.43895336913997,0.57946057588749,0.51355624921924
IPI00225378,Q61414,"Krt1-15 protein ",4.65450123069765,2,0.26824670849922,0.51501683679537,0.83610060730795,0.71410485400832,0.71919741124055,0.45217213262752,0.41837260014693,0.23030071030616
IPI00225828,Q8BVD2,"CYTOCHROME P450, 2D9 homolog ",4.24537233056801,4,0.20660706404485,0.12558054704661,0.29061594901817,0.27163758952537,0.31603532107674,0.46258308301292,0.70412770045099,0.94281698330892
IPI00225880,Q8BVI5,"SYNTAXIN 16 ",3.92341812741553,1,0.11802233530747,0.42260578009285,0.72143371229359,1,0.73678611564035,0.37110420885504,0.17236802510212,0.03363855781808
IPI00226140,Q8BW75,"amine oxidase (flavin-containing) (EC 1.4.3.4) B homolog ",4.0590011677095,5,0.18582434615818,0.17738090873256,0.5935251581048,0.98655030216665,0.58510195253545,0.49821099226692,0.38641138457613,0.35968627758012
IPI00226430,Q8BWT1,"3-KETOACYL-COA THIOLASE, MITOCHONDRIAL (EC 2.3.1.16) (BETA- KETOTHIOLASE) (ACETYL-COA ACYLTRANSFE ",4.98230155090142,5,0.13681449710889,0.46937002466212,0.7747018355413,0.96244591054751,0.85057132994248,0.47816472270152,0.18210579526399,0.06010691240136
IPI00226720,Q8C7K2,"cytochrome P450, 2c38, full insert sequence ",3.94582843853092,3,0.16612159645557,0.48922525724657,0.43702747354266,0.75615474172588,0.7114967192678,0.7315205206179,0.8978485595409,0.68710394823802
IPI00227106,Q8BYH5,"GOLGI-SPECIFIC BREFELDIN A-RESISTANCE GUANINE NUCLEOTIDE EXCHANGE FACTOR 1 ",5.15074802479471,1,0.10402286743146,0.57597194654124,1,0.74467501236587,0.53064240712809,0.34185156523558,0.49418434392707,0.03549103863454
IPI00227140,Q61781,"Keratin, type I cytoskeletal 14 ",4.84555118796688,2,0.34247151611582,0.57244991197282,0.6722012146159,0.47061922709853,1,0.50900058663049,0.45506512772622,0.14520637417907
IPI00227299,P20152,"vimentin ",3.20088957310811,3,0.18161167388544,0.11625292837934,0.93200751806367,0.98785983000491,1,0.79816121849265,0.44638484160078,0.17017037132278
IPI00227392,P11576,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide ",2.80978941128547,1,0.19145114776382,0.27136421308092,0.67412686827524,0.79094653158756,1,0.63492851650542,0.58558905374071,0.24494862968506
IPI00227432,Q8BZ98,"DYNAMIN 3 (EC 3.6.1.50) (DYNAMIN, TESTICULAR) (T-DYNAMIN) homolog ",3.55027931094838,1,0.23306948372925,0.01182819162846,0.81563964833,0.94141787370678,1,0.64292697408656,0.51498422997977,0.42768892961208
IPI00228343,P22315,"ferrochelatase ",3.78049709523949,1,0.04822569877739,0.40161942278422,0.53400529572228,1,0.95544570804164,0.2876929559084,0.08244075110761,0.04639839707719
IPI00228820,P15626,"glutathione S-transferase, mu 2 ",4.15448536367459,3,0.23665920409143,0.0498284904602,0.34103065757297,0.43497744948486,0.45072117787476,0.65721230614491,1,0.67020267546766
IPI00228988,Q8BWQ1,"UDP GLUCURONOSYLTRANSFERASE UGT2A3 , similar to",4.26212984223308,5,0.61438624840269,0.63625543666997,0.96034529431228,0.96173735224372,0.46387608812831,0.4307337163747,0.32193074777123,0.30813224280099
IPI00229613,Q9QXZ0,"Microtubule-actin crosslinking factor 1 ",4.0483478779853,1,,,0.6820109187532,1,0.78636089008581,,0.16687443966707,
IPI00230084,Q9DBF1,"aldehyde dehydrogenase family 7, member A1 ",4.65481868420732,5,0.14671616337252,0.45954898978997,0.69853502794369,1,0.7153347394826,0.393850532848,0.15233138985686,0.05593160806795
IPI00230108,P27773,"Glucose regulated protein ",5.1655198997599,5,0.59541727917694,0.71929474714202,0.6679607527138,0.76403779034738,0.69308964770459,0.55756382594668,0.70594027739863,0.70576312156993
IPI00230113,P56395,"cytochrome b-5 ",5.01344587598966,4,0.60737393488152,0.78393748553009,0.76560427914936,0.81597509897528,0.90041390671808,0.63040053092133,0.96950318206275,0.70300673323584
IPI00230185,P13707,"glycerol-3-phosphate dehydrogenase 1 (soluble) ",3.61323382586078,3,0.63114558759737,0.92492489858795,0.709322096833,0.76763230175335,0.50297934578677,0.37381209136738,0.32103338459345,0.22969684111047
IPI00230212,P10649,"glutathione S-transferase, mu 1 ",4.49954731401202,5,0.17158571230575,0.12886556883934,0.26624296091197,0.40438403566834,0.45326053154853,0.68557086582689,0.95595854899806,0.83510133773383
IPI00230264,P27661,"H2A histone family, member X ",3.89338615490683,1,,1,0.51658966244016,0.34903533092665,0.22275064624332,0.20904378755763,0.22197338719941,0.24409548379659
IPI00230351,Q9Z1Z4,"Sdha protein ",4.57479203272888,5,0.13171475804115,0.51927653007252,0.76015972445534,0.79387679322366,0.82725328662257,0.43311820555645,0.2119083919292,0.05227920798001
IPI00230365,Q9QWL7,"keratin complex 1, acidic, gene 17 ",4.73460365437749,3,0.26824670849922,0.52329670275903,0.83610060730795,0.71410485400832,0.81279827416037,0.4749764556721,0.41837260014693,0.18820111318467
IPI00230415,Q9Z0N1,"eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked ",4.39881675519689,1,0.05059114174007,0.47894950871962,0.7054756747612,1,0.25334594700023,0.09591299860586,0.03384570543388,0.0153442256751
IPI00230416,Q9Z0N2,"eukaryotic translation initiation factor 2, subunit 3, structural gene Y-linked ",4.39881675519689,1,0.05059114174007,0.47894950871962,0.7054756747612,1,0.25334594700023,0.09591299860586,0.03384570543388,0.0153442256751
IPI00230422,Q61335,"B-cell receptor-associated protein 31 ",2.26362357556153,1,,,,0.673521891014,1,0.66878151849305,0.55801225100669,0.79652875704487
IPI00230507,Q9DCX2,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d ",4.85836271699162,3,0.14494119410855,0.72573698453582,0.77442806456324,0.60774589072365,0.5933521352885,0.26250180151575,0.13034593191466,0.08229211276764
IPI00230512,P40630,"Transcription factor A, mitochondrial precursor ",2.47369021134483,1,,0.37657438555348,0.42365127641553,1,,,0.2540877075547,
IPI00230540,Q60932,"Voltage-dependent anion-selective channel protein 1 ",3.40421768011513,1,,0.56208253751818,0.87213353957057,1,0.64236428872692,0.39860772824621,0.08454269934913,
IPI00230550,P50171,"Estradiol 17-beta-dehydrogenase 8 ",3.63917067304716,2,0.38376083156067,0.36364150832933,0.56763365203778,1,0.8736178320292,0.46821625416413,0.34779521795375,0.32798277192089
IPI00230594,P04919,"Band 3 anion transport protein ",3.50138342772658,1,0.08789693415585,0.28813376337202,0.53979455898187,0.57104213336644,1,0.59526694486803,0.17634440540333,0.02036234382206
IPI00230623,P02433,"ribosomal protein L32 ",4.20993107243699,4,0.51612456163808,0.67443161329466,0.85233561087989,0.91800146477523,0.83493259865645,0.5980276383188,0.56303853850813,0.40549082335284
IPI00230649,O08573,"Galectin-9 ",4.04632520534188,2,0.06848556284839,0.20858804172268,0.281254066223,0.44660691723505,0.61964898935833,0.72180221162084,0.79335264084297,0.9210237751196
IPI00230660,P62245,"ribosomal protein S15a ",3.92332538381514,4,0.5541474323946,0.7079462909323,0.733053247956,0.80922259262638,0.77872650021433,0.75017780301543,0.76103807801606,0.76903601975926
IPI00230682,Q9CQV8,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide ",2.80978941128547,1,0.19145114776382,0.27136421308092,0.67412686827524,0.79094653158756,1,0.63492851650542,0.58558905374071,0.24494862968506
IPI00230692,Q91ZU6,"Bullous pemphigoid antigen 1, isoforms 1/2/3/4 ",3.80502662574607,1,0.08201670937736,0.28767448047819,0.35867532960413,1,0.26352896705342,0.41258431089132,0.43800997036571,0.1480335709675
IPI00230707,P61982,"3-monooxgenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide ",2.80978941128547,1,0.19145114776382,0.27136421308092,0.67412686827524,0.79094653158756,1,0.63492851650542,0.58558905374071,0.24494862968506
IPI00230715,Q9ERS2,"genes associated with retinoid-IFN-induced mortality 19 ",4.5048273231227,2,0.06837044432339,0.39783575314858,0.48313930374767,1,0.79210827521813,0.40667764021657,0.15715200470196,0.08533335700659
IPI00230767,P14131,"ribosomal protein S16 ",4.34549792553668,4,0.33154363916674,0.80199512941843,0.80610898366272,0.91494145670596,0.86905916606524,0.82354303862994,0.87620159166531,0.73896878483933
IPI00263863,Q64433,"10 kDa heat shock protein, mitochondrial ",5.39028365901484,5,0.18617222908914,0.64812897059159,0.80338105803046,0.97990315797354,0.81462601429502,0.46611950725008,0.22981088893282,0.08993026912349
IPI00265274,,"Ensembl_locations(Chr-bp):8-106303609 ",5.07624685396664,3,0.31626857804307,0.61733600337602,0.55516156388355,0.73431913476042,0.72764255493718,0.91004887754928,0.94131087533204,0.76418769794497
IPI00265352,Q8BGT5,"ALANINE AMINOTRANSFERASE, weakly similar to",3.51261122705951,3,0.05317192016047,0.40826348728241,0.50610900421756,1,0.61181119709368,0.22320764737478,0.07631493420572,0.03326286112027
IPI00265701,Q80W30,"CDNA sequence BC034204 ",3.55027931094838,1,0.23306948372925,0.01182819162846,0.81563964833,0.94141787370678,1,0.64292697408656,0.51498422997977,0.42768892961208
IPI00267489,P58710,"Hypothetical protein Gulo ",4.8128276444847,5,0.35861324835647,0.71664489550793,0.67881353073661,0.88126057906356,0.95323675325883,0.89441805095624,0.89020485503671,0.70001748936677
IPI00269076,Q9WTP6,"adenylate kinase 2, full insert sequence ",4.02772853269158,2,0.03391540834882,,0.5001172689172,1,0.80040913049285,0.50031191643917,0.15639483261222,
IPI00269265,Q80VW0,"cytochrome P450, family 2, subfamily c, polypeptide 70 ",4.05084142371005,4,0.11317147672088,0.51161846161985,0.24002177912008,0.27125224736582,0.42045553166279,0.6742633992168,0.87336194491678,0.72890336817724
IPI00270064,Q99PU8,"HELG ",3.7137109143524,2,0.26350599489058,0.35632851850928,0.61371678412554,1,0.68648734664732,0.513315621761,0.15012471352133,0.03117590621043
IPI00271262,P28666,"Murinoglobulin 2 precursor ",3.02204562248212,1,0.59607478700749,,0.78405265682427,,0.60212684940486,0.81610244450075,1,0.6768011762478
IPI00271951,P08003,"Protein disulfide-isomerase A4 precursor ",4.37252859881467,5,0.35635731696171,0.57220605136404,0.44984870188199,0.89791028765966,0.66146435841581,0.59570379534043,0.61800736951505,0.6042429696782
IPI00271986,P56135,"ATP synthase f chain, mitochondrial ",5.53059168742679,1,0.10437826748305,0.6935985457238,0.41140416569556,1,0.61925759303854,0.30285987583571,0.09652775673592,
IPI00272878,P39053,"Dynamin-1 ",3.55027931094838,1,0.23306948372925,0.01182819162846,0.81563964833,0.94141787370678,1,0.64292697408656,0.51498422997977,0.42768892961208
IPI00273646,P16858,"glyceraldehyde-3-phosphate dehydrogenase , similar to",3.26222925479586,1,0.18571296992904,0.32230710152758,0.4581073750733,0.28626876164765,1,0.21499789674362,0.50170897466744,0.2919601008157
IPI00273803,Q9CZM2,"ribosomal protein L15 ",4.27592304356427,5,0.4526366839953,0.87258244712104,0.83552901185845,0.66324377168605,0.60763944079828,0.43428319372145,0.42924008120304,0.4367141871048
IPI00274407,Q8BFR5,"ELONGATION FACTOR TU, MITOCHONDRIAL ",3.65730153863199,3,0.09047049334345,0.62342947928794,0.83154936882164,0.66264413738899,0.80855546645552,0.26121645476855,0.13115920046175,0.04916246025436
IPI00276926,Q8JZU2,"Solute carrier family 25, member 1 ",4.01487698185737,5,0.04903477144295,0.3185757939626,0.52170055976131,0.91420842667329,0.76422745652746,0.39024150922144,0.16703958331383,0.04417195763132
IPI00281245,,"60S ribosomal protein L18a , similar to",4.13852700621247,1,0.44101476189503,0.84918497940131,1,0.65667558254439,0.52523381470753,0.53934598292881,,0.30664824025321
IPI00281704,,"Ensembl_locations(Chr-bp):19-28563258 ",3.84871616924179,5,0.48993184266153,0.56872267107153,0.7495705280308,0.83566164884246,0.82298120017147,0.72872763722966,0.71182730840881,0.70076660172983
IPI00283577,,"Ensembl_locations(Chr-bp):15-84130612 ",4.71969900571369,5,0.35718037854909,0.3897999448265,0.54196698351496,0.62644910658107,0.68080436034535,0.74857278274352,0.86181027021437,0.83012255211352
IPI00307837,P10126,"Elongation factor 1-alpha 1 ",5.44553453343615,5,0.48809304036967,0.92311909737646,0.93776664074612,0.99670531321089,0.88291879740852,0.67571558779381,0.60652719976113,0.42456680715182
