IPI,UniProt,Name,NumPeptides,Fr8,Fr9,Fr10,Fr11,Fr12,Fr13,Fr14,Fr15,Fr16,Fr17,Fr18,Fr19,Fr20,Fr21,Fr22,Fr23,Fr24,Fr30
IPI00153373,Q8C1N1,"RIKEN cDNA 2310016A09 ",5,,,,,,,,,,,,,,0.19625546921097,0.53334914876416,0.71376269580605,1,16.1395960758541
IPI00153381,Q8R1I1,"RIKEN cDNA 1110020P15 ",1,1,0.5071040873091,0.14262302395499,0.10499879575679,,,,,,,,,,,,,,
IPI00153400,Q8R1M2,"E130307C13 protein ",2,0.87814218924745,0.85664100752185,0.58915974172269,0.42139417862022,0.16937600320542,0.2777652051429,0.25237890112559,0.1243422408122,0.26221683897431,0.24161892184073,0.16456874327989,0.15182565417103,0.13170609748041,,,,,
IPI00153468,Q8R1V4,"RIKEN cDNA 1110014L17 ",1,1,0.94850408143507,0.67775342575603,0.71376418781915,0.56146076496342,0.32365987354448,0.40652051891356,0.24026846860267,0.21418434114239,0.20821707716962,0.15752362792203,0.13751827280844,0.08341377090841,,,,,
IPI00153608,Q8R2M4,"Eif1a protein ",1,1,0.93672343022149,0.41841442732528,0.57249662251684,0.46395714092437,0.33297938133188,0.33586384038178,0.31637445192293,,,,,,,,,,
IPI00153633,Q8R311,"Meningioma expressed antigen 6 ",3,0.79393154213977,0.93938553508751,0.96159564578309,0.66142077763028,0.63975536469218,0.50562543978278,0.37438140356259,0.193435629271,,,,,,,,,,
IPI00153660,Q8BMF4,"DIHYDROLIPOAMIDE ACETYLTRANSFERASE (EC 2.3.1.12) homolog ",3,1,0.37117490686333,0.21249952305878,0.14874331164318,,,,,,,,,0.07648032328118,0.09443447346158,0.14861509935348,0.25750568462905,0.22213944940497,
IPI00153742,Q8R3E8,"RIKEN cDNA 2610528H13 ",1,,,,,,,,,0.50357370035502,1,0.41883926804291,0.27509713970702,,,,,,
IPI00153838,Q8R3W2,"RIKEN cDNA 0610009B22 ",2,,,,,0.47127170273647,0.52407116921649,1,0.61094489469056,,,,,0.93579090891133,0.64989401942464,0.73490305990085,1,0.78729383174825,7.00420455091458
IPI00154004,Q7TQI3,"Ubiquitin thiolesterase protein OTUB1 ",2,,,,,,,,,,,,,,0.32557700636998,0.65294078156534,0.89660519865077,1,18.271143630397
IPI00154043,Q8QZR3,"RIKEN cDNA 9130231C15 ",5,0.94223768845521,0.89436622782876,0.58371351314858,0.57406535764395,0.38308948591627,0.21038511425089,0.17624314594569,0.09321043782377,0.21595187321481,0.18764672531254,0.12797939740196,0.11847285081718,0.0880570163624,0.0444621487608,0.01518689534722,0.0235109623366,0.01836434148001,0.1234495601403
IPI00154045,Q8QZR5,"glutamic pyruvic transaminase 1, soluble ",5,,,,,,,,,0.01985148729575,0.0246141129022,0.02649438514377,0.09433570901242,0.12675483906003,0.32544633426879,0.59303001726829,0.95643951836071,0.85676672591107,7.95665945579221
IPI00154047,Q8QZS1,"3-HYDROXYISOBUTYRYL-COENZYME A HYDROLASE , similar to",2,1,0.32078199426675,0.1789431103918,0.20193327593304,,,,,,,,,,0.40686905943447,0.31725598335483,0.56206858315093,1,8.15341375491302
IPI00154054,Q8QZT1,"Acetyl-Coenzyme A acetyltransferase 1 ",5,1,0.45541979371641,0.18622866754443,0.16548461636657,0.05258935408972,0.01762996699386,0.0174779310161,0.01730588677735,0.03060057594093,0.04832325359897,0.02778197445142,0.03757814213586,0.01555426409467,0.01356761075881,0.01637178206234,0.05416996136834,0.03939671886785,0.37123767478609
IPI00157501,Q61869,"keratin complex 2, basic, gene 17 ",1,1,0.74395144276274,0.37950544448287,0.27725094276794,0.04504807537525,0.0437956858888,0.05640677461013,0.05147107869713,0.05968248594105,0.09271270015195,0.08489543113884,0.11807337141261,0.08829821643561,0.06998364937003,0.09204536336133,0.12944014460631,0.09687786015337,0.00343210747961
IPI00162780,P11016,"Guanine nucleotide-binding protein G(I)/G(S)/G(T) beta subunit 2 ",5,0.90932370229378,0.83622140342222,0.51449954305244,0.5574217776948,0.51429320763277,0.33449901135452,0.39922890696983,0.29142975447543,0.2183934287334,0.2560573858239,0.1416444275295,0.18771347081229,0.09972771283707,,,,,
IPI00162790,P62717,"60S ribosomal protein L18a ",5,0.57895419158682,0.23984701155027,0.43568081155957,0.4296608531276,0.11352788926682,0.0698014144746,0.13647152570502,0.06191951113822,0.42247412126621,0.61456444499758,0.7319161801836,0.56114240417488,0.53213500743616,0.1570137316316,0.15909397221447,0.10619232067388,0.0924871249448,0.64096044740614
IPI00162949,,"CDP-diacylglycerol--inositol 3-phosphatidyltransferase ",1,0.77438279312564,0.97287901661306,1,0.71461744749423,,,,,,,,,,,,,,
IPI00163011,Q91W90,"Thioredoxin domain containing protein 5 precursor ",5,0.92295814815448,0.81893968702493,0.71962984266761,0.68038863364003,0.41321545792435,0.24199892021765,0.16212346528562,0.10519633896772,0.2292729824866,0.16651071067884,0.07558366360122,0.06434411207697,0.02367901296475,,,,,
IPI00165799,Q8VCH8,"UBX domain-containing protein 2 ",2,0.84544185262138,0.97576205909475,0.84570601588364,0.88559677057259,0.53851223667112,0.36323641575883,0.33987531127518,0.19411296081984,,,,,,,,,,
IPI00165817,Q8VDD8,"Hypothetical protein ",3,,,,,0.70421125385803,0.74410981172591,0.99930873751939,0.86757243630173,0.98902089513743,0.88274166295866,0.54261255569988,0.43082033899996,,,,,,
IPI00165849,Q9D096,"Tumor-related protein ",4,,,,,,,,,,,,,0.28157693627402,0.30192573758379,0.49563063636712,0.74259168944812,0.93080560766084,6.23575081046239
IPI00165854,P61089,"Ubiquitin-conjugating enzyme E2 N ",4,,,,,,,,,0.04917241799204,0.01988945614937,0.12358626788474,0.30895138109808,0.35985243555824,0.29469512410318,0.51118797398964,0.72128401901754,0.70626118774183,5.4044422102052
IPI00169473,Q8K010,"5-oxoprolinase ",5,,,,,,,,,,,,,0.28395804001814,0.43313573310437,0.63585793459353,0.82954176109637,0.84522701703445,8.93089731492199
IPI00169542,Q9JIY3,"Cyp51 protein ",5,0.84121858663935,0.80027786190001,0.67336237553505,0.9263499886778,0.47688318774807,0.2928546735862,0.23785146909877,0.16169726591954,0.19262959499554,0.26565809457695,0.22544339052119,0.36612306029234,0.21687351445973,,,,,
IPI00169617,Q8K0R6,"RIKEN cDNA C730027E14 ",4,,,,,0.74764059718564,0.54310916174353,0.71826590553813,0.29563411809137,0.25552260579332,0.49190661663486,0.49325506617869,1,0.78668719206492,0.47676373696153,0.45537966699939,0.32113423168956,0.28840598110455,0.02538670502082
IPI00169666,Q8K154,"expressed sequence AI788959 ",5,1,0.52573191900073,0.43868099413415,0.57205891696446,0.19700910122822,0.0562706635385,0.06723242672483,0.04910565293878,0.18178093069432,0.13848255815564,0.09549549957299,0.07863816349204,0.02793571321488,,,,,
IPI00169670,Q8K157,"Aldose 1-epimerase ",4,,,,,,,,,,,,,0.1709762498625,0.31050689670823,0.61055004643302,0.89093634272926,0.99298293656469,12.0016565467404
IPI00169788,Q8K1M3,"CAMP-dependent protein kinase type II-alpha regulatory chain ",2,,,,,0.16575611948461,0.18790404375414,0.19544644418439,0.14193083412967,,,,,0.52125245082073,0.45493929490574,0.71334416851403,0.89991580883455,0.81971457039101,4.19692392275818
IPI00169916,Q80U89,"clathrin, heavy polypeptide (Hc) ",5,0.03580036052315,0.02977906160585,0.02567507640853,0.02893393481488,0.01790387632613,0.0187684401375,0.02793590356066,0.03192102791728,0.27729258015063,0.66626559205919,0.67362208299342,0.99767405079015,0.84524020751891,0.46469180179921,0.45651660465352,0.38969528747587,0.23510384566394,12.4074534356032
IPI00169925,Q8K2L0,"Ndufv2 protein ",2,1,0.43372155781432,0.39441251463291,0.1616765569641,,,,,,,,,,,,,,
IPI00170032,Q8K386,"Ras-related protein Rab-15 ",1,0.42967632859887,0.35733315412796,0.33226185179115,0.53790882902968,0.47064396743475,0.42552409862831,0.42338267974408,0.33130198519805,0.49535786891804,0.76811392816419,0.90122535017592,1,0.60347606089877,0.24672933915047,0.3844908831725,0.40685626593132,0.32304292489152,0.86411297292948
IPI00170093,Q8K3J1,"NADH-ubiquinone oxidoreductase 23 kDa subunit, mitochondrial precursor ",1,1,0.3817580544133,0.19028234434053,0.16350720402833,,,,,,,,,,,,,,
IPI00170100,Q8K3K7,"1-acylglycerol-3-phosphate O-acyltransferase 2 ",3,0.62338990876527,0.72777629714967,0.66197104618204,0.91757233425701,0.4800598231534,0.21371421402732,0.28880938544373,0.16064244026139,0.41644071805678,0.20379703877362,0.21924347056043,0.31616972649256,,,,,,
IPI00170146,Q8BGH0,"ATP-binding cassette transporter sub-family A member 6 ",5,0.01744204076134,,0.05005201039255,0.06449092675382,0.1877776395642,0.24110848627789,0.41805115910966,0.39069046705517,0.82536873555803,0.87359501062851,0.49594143187979,0.53916299397511,0.3113390888148,0.16986934653759,0.11300675638988,0.06562329281628,0.04066050745067,1.05832514343955
IPI00170307,Q8K4Z3,"ApoA-I binding protein ",1,,,,,,,,,,,,,,0.1852190307841,0.17671708237076,0.26204245220952,1,18.0492721998515
IPI00170316,Q8K5B2,"Multiple coagulation factor deficiency protein 2 homolog precursor ",1,0.53884939765755,0.34501411060196,0.52207901108414,1,0.50586065780315,0.13728679628362,0.26790331359613,0.1420432615762,0.4565155222236,,0.16036681262763,0.19337618906935,0.08292493377199,0.07415525687696,0.01553995779584,0.02616718944087,0.01930258386112,
IPI00170363,Q8JZR0,"Long-chain-fatty-acid--CoA ligase 5 ",5,0.86642682850133,0.7136178036341,0.58414645856936,0.60777669463788,0.37813182172789,0.25944424593737,0.23038747050829,0.13903727751042,0.37971175352112,0.33251377521573,0.34554612550143,0.50371990665561,0.28543005198923,0.08091661226358,0.08581709104672,0.0603744337822,0.0776986327844,0.01169791439667
IPI00172221,Q8K1M6,"Dynamin-related Protein 1 ",4,,,,,0.56601118044094,0.53735334480362,0.94447967806939,0.6066357686744,,,,,,,,,,
IPI00172285,Q8K5C8,"Cis-retinol/androgen dehydrogenase type 3 ",5,0.2607303834199,0.201316736352,0.14158614486556,0.15781477908889,0.1742444259017,0.16272797918356,0.23312146699062,0.18412209012513,0.3148723508906,0.5130052673424,0.42635463218316,0.38238985943485,0.43665780266254,0.31469799803868,0.55089687082633,0.74924065102251,0.96025295276941,21.167551683376
IPI00172368,Q9CR77,"golgi SNAP receptor complex member 2, full insert sequence ",1,0.93070948083201,1,0.45635187107001,0.55824827860581,,,,,,,,,,,,,,
IPI00173160,Q6ZWU9,"RIBOSOMAL PROTEIN S271 homolog ",3,0.77538384914985,0.8711431086869,0.34295120092004,0.35269474518064,0.20472785990801,0.51532186155565,0.38173834810835,0.40537224843115,0.43641232669044,0.3610094019981,0.55037723540131,0.39562614396927,0.42459027723599,0.32373650977036,0.33479824888047,0.30402304386444,0.46790105718719,
IPI00173179,Q9DD20,"hypothetical S-adenosyl-L-methionine-dependent methyltransferases structure containing protein, full i ",5,0.8317201966178,0.64747223577525,0.51047387984762,0.54348413709309,0.29885373050362,0.25353472919286,0.26699899559562,0.14356883116122,0.27571395093718,0.29074870549109,0.30312436119344,0.40697663190742,0.05045209481841,0.08606715924004,0.01866335154502,0.01392104082692,0.01706354502041,0.00750426207136
IPI00177038,P61161,"Actin-like protein 2 ",5,0.81390587447584,0.91325093528258,0.63112484213637,0.7043658792404,0.58759146736528,0.40309774932841,0.38820080134313,0.33013325964779,0.46212123858226,0.653043051738,0.49324722593977,0.53229800702711,0.29136073788613,0.18298727465644,0.19294214654112,0.23268729048131,0.21695032030542,0.37961711450322
IPI00187259,Q6NSV5,"kynureninase ",5,,,,,,,,,0.01839374672104,0.01618029975205,0.05497393682916,0.11628003048738,0.19373523337213,0.30785369732251,0.51471425583932,0.69718721061163,0.85084145224016,11.6364494333043
IPI00187272,Q9CYH2,"hypothetical protein, full insert sequence ",3,1,0.74311763008024,0.49527609209317,0.42059781890048,0.39412501500463,0.41300894542722,0.26968012917946,0.18143180754775,,,,,,,,,,
IPI00187275,Q920I4,"Carnitine deficiency-associated protein CDV3A ",2,,,,,,,,,0.50724927782668,0.74617088443295,0.54296278128515,0.65367873662174,0.41704974361106,0.47895532668721,0.61507384239439,0.98442195604797,0.76613280018922,1.21489512041598
IPI00187288,Q9CTC5,"DJ351K20.2.1 , similar to",5,0.98277922638807,1,0.46588334279397,0.57041897572479,0.50552571861631,0.49808473070238,0.72766270514034,0.59574558625285,0.56638554254018,0.69636566795463,0.7480909652959,0.83264224929804,,,,,,
IPI00187308,Q8WUR0,"1600014C10Rik protein ",1,,,,,,,,,,,,,,0.32956652775757,0.55578112532098,0.83646111189737,1,22.9388591677127
IPI00187443,P59325,"Eukaryotic translation initiation factor 5 ",5,,0.56193683364039,0.18804705297739,0.33259663006253,0.05932380513581,0.06073050968015,0.07220861426397,0.03151583054301,0.26166668079437,0.4582094406354,0.42319920666006,0.62470611154378,0.53931106925492,0.39516768968033,0.56889366970252,0.77112846826532,0.94699212720923,1.14090763896352
IPI00221400,P00329,"alcohol dehydrogenase 1 (class I) ",5,0.11680452563327,0.1064989812186,0.10400465110636,0.11415212668785,0.09188369496651,0.07412236162598,0.12100765748985,0.10717909358889,0.39988485108654,0.46205364326019,0.68656394210569,0.73242365120635,0.60954379976351,0.20796528762129,0.52268124616963,0.47470660858164,0.60211297009051,5.97161634892677
IPI00221402,P05064,"Fructose-bisphosphate aldolase A ",5,0.96883078984465,0.85564673104222,0.49294983913468,0.48917144725822,0.53208234245469,0.41182085383661,0.41796655658913,0.39428300409815,0.52726558502047,0.57574537687326,0.55987470446676,0.56172005026759,0.42193958029731,0.25631189223706,0.3619633742453,0.40146869589379,0.34344971549835,4.74790672594481
IPI00221433,,"ribosomal protein S27a ",5,0.80901043601804,0.69216914866515,0.47163166476302,0.54875285659183,0.34210139264698,0.3739890844303,0.39799200708526,0.32271940370973,0.51550827998543,0.63801538468769,0.52366315083478,0.57941702408169,0.47927911141022,0.39281255719035,0.57928920792868,0.67477742188175,0.87220094586174,7.44456456260886
IPI00221467,Q6ZWV3,"ribosomal protein 10 ",5,0.69695166533302,0.85348882074965,0.47456563655451,0.54898458087195,0.28029680415513,0.16558902321127,0.19091497866292,0.14920620837308,,,,,,,,,,
IPI00221540,Q8BFZ9,"CDNA sequence BC036333 ",4,0.83713385879153,0.72100780641918,0.76399277535894,0.74395092564181,0.45387876720067,0.22550056672329,0.15664880138252,0.12973212933536,,,,,,,,,,
IPI00221581,Q922K6,"EUKARYOTIC INITIATION FACTOR 4B homolog ",3,,,,,0.78318970130046,0.3740962573727,0.5097072778257,0.4450544174949,0.66587633897707,0.31626512149286,0.39028017480369,0.61260184692345,0.35730771343226,0.30429951357362,0.39623577623003,0.55402688212538,0.35269576486741,2.39001312635878
IPI00221613,P32889,"ADP-ribosylation factor 1 ",5,0.6913113039769,0.5450195264499,0.76296565943076,1,0.44403119296679,0.18488922281074,0.39357012269649,0.31293606005004,0.55208313757272,0.69832102821056,0.51906348683045,0.59822704109289,0.47135139117705,0.3042737938717,0.48166303902745,0.56736283125038,0.86986473709237,11.8861785492771
IPI00221616,P62331,"ADP-ribosylation factor 6 ",2,0.98115292377616,0.93117374373482,0.56709079175337,0.5818694860353,0.53537900177992,0.28705850791409,0.1553753790535,0.24174974532976,,,,,,,,,,
IPI00221636,Q8BGL3,"ALCOHOL SULFOTRANSFERASE, weakly similar to",5,,,,,,,,,0.00926160281212,0.02342259248411,0.04863084361478,0.1074217385524,0.1922477553816,0.30211112747464,0.62815207989347,0.8391055852366,0.91840436571409,12.779261076628
IPI00221697,Q8BH24,"TRANSMEMBRANE 9 SUPERFAMILY PROTEIN MEMBER 4 homolog ",2,0.77751462712047,0.76071902671652,0.72934417519367,1,0.95026238281543,0.66826292334817,0.89747380503306,0.44395633078863,0.75974004300509,0.38602607725839,0.18727413771836,0.15236824656644,0.07465902750228,0.05217582360148,0.04490727983485,0.03660596728132,0.04257750833549,0.36725451100975
IPI00221769,Q9WTP7,"adenylate kinase 3 alpha-like ",4,1,0.39043634072551,0.18958329310883,0.11766237015329,,,,,,,,,,,,,,
IPI00221795,Q8BH95,"enoyl Coenzyme A hydratase, short chain, 1, mitochondrial, full insert sequence ",5,0.7674313830921,0.73434541874438,0.26601160791822,0.17959661109268,0.12260681535879,0.060900058416,0.05340259114801,0.0549734042164,0.0497117210969,0.05932817944606,0.03459227662845,0.03624219645674,0.02055934823968,0.02508053517315,0.01628831227684,0.02312214426254,0.01211068837392,0.182885602899
IPI00221797,Q99MH7,"CYTOKERATIN homolog ",5,1,0.53922092629636,0.25863923352381,0.26430865860592,0.12462917597341,0.0781453304386,0.13393560776658,0.12368679185086,0.13554735088882,0.24751856900395,0.24737586765882,0.29910938173711,0.25411448751129,0.25291511585857,0.30713849843366,0.43844600916462,0.32921096025881,0.03799422330264
IPI00221799,Q61990,"Poly(rC)-binding protein 2 ",3,0.73791444268546,0.54819373629094,0.28360552070281,0.41280627607728,0.24608700001985,0.18075529923397,0.37689647255155,0.27468311459155,0.84341280782103,1,0.83757983674221,0.84717145071686,0.64641002820247,0.30862150499758,0.39833818737678,0.28987461628849,0.25711208753718,0.29544315364499
IPI00221817,Q99KC8,"hypothetical VWFA domain profile containing protein, full insert sequence ",2,,,,,,,,,0.55439837233793,0.81323637575646,1,0.66110727473955,0.8204559352352,0.24702722409205,0.34971050989467,0.49941076368127,0.69634825534357,1.78321972732723
IPI00221890,P16015,"carbonic anhydrase 3 ",5,0.02972969393485,0.0267084448257,0.01866042615919,0.02218023352658,0.01621712067891,0.01202437410919,0.01453350148367,0.01307163583342,0.02084293841684,0.04205007118977,0.07713880335219,0.1669236981598,0.22432877563998,0.31326435291243,0.52387474648917,0.70658373959837,0.95262913605793,8.94403019366688
IPI00221932,Q8BI08,"HYPOTHETICAL 19.1 kDa PROTEIN (MAL2 PROTEOLIPID) homolog ",2,,,,,0.23604512154796,0.48641058439382,0.64618318079684,0.92338147433776,1,0.86535349193946,0.81028179954485,0.51721235950458,,,,,,
IPI00221998,Q9D7N9,"Adipocyte plasma membrane-associated protein ",1,0.9548185998481,1,0.82619733679878,0.91830218996823,,,,,,,,,,,,,,
IPI00222037,Q8BI84,"NPIP-LIKE PROTEIN, weakly similar to",5,0.97343118645655,0.79140109461154,0.50322851849922,0.5535426431458,0.52581792430085,0.33143481893143,0.22623152219377,0.14172702718027,,,,,,,,,,
IPI00222116,Q7M6W8,"Zinc finger protein 93 (Zinc finger protein HTF34) , similar to",5,0.64830734754137,0.46660689490697,0.31987427721619,0.40063941436042,0.45414365070659,0.16182223479809,0.43559963740969,0.33060100794908,0.80056010520741,0.8176307960183,0.75004460925502,0.71681878665807,0.42657309424206,0.18189064609987,0.16838423538636,0.13111786568447,0.10207753485746,0.08165510493843
IPI00222225,Q8BJ88,"PROTEIN TRANSPORT PROTEIN SEC24A, weakly similar to",5,0.13095876302116,0.32700648299778,0.27651375394721,0.54098915605756,0.27346944966127,0.28440578394405,0.39470676658251,0.38314388061244,0.83585586613955,0.92788786585046,0.79565577794646,0.76627423751438,0.41989494822614,0.21344902669347,0.17496220256692,0.17002663840134,0.13651130423854,0.84369068985329
IPI00222228,Q8BIS2,"KERATIN, TYPE II CYTOSKELETAL 6D , similar to",5,1,0.6004019444703,0.28478423740511,0.28330096144155,0.12462917597341,0.08588591402497,0.13215149140923,0.13193178885797,0.15856957814459,0.24026284521687,0.24469007076683,0.30550095841648,0.25889080435856,0.32656956456021,0.45703327594011,0.5507568073317,0.34459805044421,0.04447816337701
IPI00222419,P00009,"cytochrome c, somatic ",5,0.78870607442435,0.60427260174545,0.29776545625114,0.29901967763374,0.34217825593845,0.17703955764825,0.19272567113009,0.13403997476109,0.10035301969188,0.10937327237328,0.07871717581362,0.06526359456467,0.03295662798344,0.03465711071184,0.02107502337443,0.03220305517202,0.03604805995577,0.01400148557598
IPI00222425,Q8BJL9,"UDP-GLUCURONOSYLTRANSFERASE 2B5, MICROSOMAL , similar to",3,1,0.51831335051623,0.49888465203685,0.65816596222668,0.41769625003923,0.24279884500513,0.19537552700825,0.11476707884859,0.2639453208537,0.23656585354293,0.14095289760319,0.14557312622596,0.05842187588237,0.05042671816582,0.0210099016605,0.02980808157025,0.01063840288718,0.02834602775993
IPI00222430,P31786,"diazepam binding inhibitor ",3,,,,,0.05091884173237,0.03989917267265,0.03931965184316,0.03060747302994,0.01883782992127,0.01427151472554,0.02428897437246,0.03813179615129,0.52534076443748,0.22340277109943,0.51955652900158,1,0.63376785884361,291.666417587179
IPI00222489,Q8VC02,"CARBOXYLESTERASE , similar to",5,1,0.8190664506509,0.68662973637294,0.64792949185268,0.41590745868457,0.23161286212253,0.18882040761538,0.10901984461823,0.22788495251254,0.20077111068735,0.11633530844003,0.11314171116874,0.04183213803574,0.04397587407193,0.01517203511476,0.02000066523522,0.01631799980006,0.09415608271466
IPI00222496,Q8BK54,"PROTEIN DISULFIDE ISOMERASE A6 (EC 5.3.4.1) (PROTEIN DISULFIDE ISOMERASE P5) homolog ",5,1,0.75436535025948,0.60155964880385,0.56808945993769,0.35972122412554,0.17269898570579,0.15174016085944,0.08564725460145,0.23891296890543,0.20472798100458,0.10543461999061,0.08246238817537,0.02455350605488,0.03816360618062,0.00857864833878,0.01463749087999,0.00984925454364,0.0271710878087
IPI00222515,Q8BG32,"proteasome ",5,,,,,,,,,0.02585000366774,0.04469640068429,0.07538515702312,0.17955905788164,0.32240006789234,0.28208291880375,0.49858892062155,0.77713516335103,0.88282429431765,1.18076076579475
IPI00222546,P41104,"ribosomal protein L22 ",2,1,0.74888296350293,0.63179249070726,0.57011495311916,0.39918667801003,0.23307707355104,0.42120542452551,0.31901524249064,0.5891150286626,0.67907526541604,0.57930856824842,0.52003878373878,0.29640387775654,0.1671708925778,0.16219904025912,0.12848797442881,0.06500253837606,0.05299311129232
IPI00222547,P41105,"ribosomal protein L28 ",5,0.88108776261474,0.606579567454,0.44821099714569,0.45114073042264,0.22715560134664,0.15917625497406,0.18688707024851,0.18692889916916,0.31786444116576,0.46617852536909,0.272189955725,0.24581758485979,0.10995061263455,0.0565431454087,0.0551154650127,0.03420089961842,0.01969783005937,0.00778745615763
IPI00222548,P47915,"ribosomal protein L29 ",2,1,0.41954217578483,0.28175196977439,0.26700197090241,,0.03110332526796,,0.08031400650477,0.80785757360579,0.69813130344852,1,0.88355628218062,0.68052421629897,,,,,
IPI00222549,P04645,"ribosomal protein L30 ",5,0.89384645776164,0.45529195644292,0.43601594889123,0.45011536103852,0.3353542340256,0.21135611153732,0.32755528938821,0.26828847390635,0.39008460602119,0.70394713865066,0.52634120687673,0.46228032828481,0.24011217009823,0.19838387554601,0.1401979222828,0.11679261039108,0.06136657058753,0.92534927243607
IPI00222550,P61514,"ribosomal protein L37a ",4,,,,,,,,,0.6064802037516,0.97143088714441,0.39633142553888,0.27041709034511,0.1520177055039,0.0863892927944,0.09033509283601,0.0719667495891,0.07411050707655,0.09500128423414
IPI00222553,P62274,"ribosomal protein S29 ",3,1,0.92522851913265,0.15072004022491,0.51769546507198,0.36493005835511,0.46014288433536,0.39048107459339,0.30037643917689,0.52285314778828,0.37301116218847,0.42195116212626,0.59580881574463,0.20901573158303,0.12154102059,0.12301811006369,0.14865514426218,0.22839102148915,2.49946861226232
IPI00222560,Q9WUK2,"Eukaryotic translation initiation factor 4H ",2,0.5983827147516,0.53323384040044,0.38558808390736,0.27166934021254,0.56283747956245,0.43096367766309,0.5899782254369,0.79656145911125,0.4469340066924,0.62233382267497,0.73406708674835,0.78360022339658,0.69149501501326,0.68946621193298,0.86190774240035,1,0.74993733639905,5.0035867529096
IPI00222679,Q8BL31,"NPIP-LIKE PROTEIN, weakly similar to",1,0.77408564725055,1,0.60032567500938,0.50986756321144,0.27438808650915,0.26670033791521,0.25603060367158,0.04500160854192,,,,,,,,,,
IPI00222809,Q8CFX1,"GDH/6PGL ENDOPLASMIC BIFUNCTIONAL PROTEIN , similar to",5,0.9353224424171,0.91286810250449,0.62665548496622,0.71186778750797,0.3612018416658,0.22762684597037,0.18402112749954,0.08974378868695,0.09889609394082,0.10511875219063,0.07394494288238,0.06932523166081,0.02725066933772,,,,,
IPI00222937,Q8BM72,"MICROSOMAL STRESS 70 PROTEIN ATPASE CORE homolog ",1,1,0.38069973119951,0.43237820198077,0.42232741097837,,,,,,,,,,,,,,
IPI00223039,Q8BMJ2,"Leucyl-tRNA synthetase, cytoplasmic ",5,,,,,,,,,0.02139815275493,0.04755158063104,0.04863486627996,0.08957331261922,0.16197627547223,0.18180320112508,0.22062246826138,0.35093061671441,1,0.55067835575527
IPI00223055,Q8R1V9,"GLUTAMINYL-TRNA SYNTHETASE (EC 6.1.1.18) (GLUTAMINE--TRNA LIGASE) (GLNRS) homolog ",5,,,,,,,,,0.00652421077407,0.04781432359586,0.06866431404828,0.14856847607104,0.2074645360783,0.27667947262966,0.32141641662093,0.65270161729062,0.96992374446465,1.80563743540476
IPI00223085,Q8BN11,"G630007B09 product:hypothetical protein, full insert sequence ",2,,,,,0.45301413497501,0.52420004003155,0.6219446527717,0.4057727416823,0.90202736657222,0.92148687375751,0.5721755441122,0.51261967013122,,,,,,
IPI00223092,Q8BMS1,"TRIFUNCTIONAL ENZYME ALPHA SUBUNIT, MITOCHONDRIAL ",5,1,0.42731893620595,0.21543642578789,0.18844275733001,0.08428482783976,0.03946335722552,0.03666768822692,0.03126577766566,0.09445086166667,0.12285992310653,0.05244426369253,0.04909192273107,0.02466829591819,0.03723186192236,0.02458637572157,0.0379586102545,0.05250408704943,0.27912971532686
IPI00223216,P52196,"thiosulfate sulfurtransferase, mitochondrial ",5,1,0.43699152147844,0.20291335808356,0.1579705201761,0.07777353615461,0.04371250299393,0.03753460883848,0.03707769976361,0.08215162907526,0.08147470569177,0.05498256938915,0.04200428673009,0.01176097837273,0.02078227763944,0.00790866971847,0.01857279674703,0.01269548881159,0.03384649432572
IPI00223217,P19253,"ribosomal protein L13a ",5,0.81913638070733,0.68433428173225,0.3657407124424,0.40441022440453,0.28191125983171,0.45964262568438,0.46605901383498,0.55427472944445,0.72577849710698,0.67778673883776,0.67062191456077,0.64529282556268,0.32176014790777,0.18745279892723,0.17825703709494,0.16046126575178,0.12068339570291,0.1381974737367
IPI00223272,Q9ER39,"Torsin A precursor ",1,0.68357918575854,0.50413832637908,1,0.64567927354661,0.43069277980428,0.44832761081953,0.38942545585073,0.14305992472368,,,,,,,,,,
IPI00223367,P25688,"urate oxidase ",5,1,0.48689256286983,0.33672901904899,0.25401484283106,0.13336476558663,0.07117680469612,0.06568352782062,0.03871916598085,0.0343613240597,0.03537286993891,0.02088005855396,0.02086131897896,0.00807722187805,,,,,
IPI00223415,Q8BP47,"Asparaginyl-tRNA synthetase, cytoplasmic ",5,,,,,,,,,0.02570116864263,0.03760603256466,0.06382649751541,0.11754446610029,0.26570265091246,0.35470528077925,0.5261770454387,0.68779234797602,1,5.97482619058465
IPI00223444,Q9Z204,"Heterogeneous nuclear ribonucleoproteins C1/C2 ",3,,,,,0.30559794218864,0.52105775992194,0.49225950421175,0.60837904795668,0.72621514797862,0.75882949624887,0.7238578742053,0.87302395395154,0.63558004244961,0.65514216167652,0.6576980293494,0.61707110756044,0.3837479162166,0.25561916982366
IPI00223651,Q9JKX3,"Transferrin receptor protein 2 ",5,0.0153142315877,0.05540431869779,0.07312285876709,0.10396677318971,0.07924354639412,0.13239581030539,0.23535375953881,0.23934245516732,0.73921498627265,0.86917423473897,0.70075235277495,0.69915708303236,0.46260660789418,0.11260229543117,0.08781528784506,0.03733038287473,0.04861205576991,0.01946736461849
IPI00223738,Q8C0B9,"Osr1 protein ",2,,,,,,,,,,,,,,,,,,
