Protein.ID,Protein.Description,Peptides,PSMs,X113,X114,X115,X116,X117,X118,X119,X121,n113,n114,n115,n116,n117,n118,n119,n121,GOannotation,Training
sp|P23798|PCGF2_MOUSE,Polycomb group RING finger protein 2,1,1,511.36,497.527,0,444.753,614.831,5709.442,1577.701,1189.963,0.048490471,0.047178737,0,0.042174364,0.058302263,0.541406317,0.14960784,0.112840009,#N/A,
sp|P24527|LKHA4_MOUSE,Leukotriene A-4 hydrolase,1,1,316.094,419.107,0,314.484,237.825,0,0,2236.413,0.089699463,0.11893194,0,0.089242586,0.067488705,0,0,0.634637306,null,
sp|P24638|PPAL_MOUSE,Lysosomal acid phosphatase,1,1,3302.745,5100.688,748.655,6688.556,2819.777,1642.71,328.347,421.715,0.156876204,0.242276219,0.035560164,0.317697938,0.133935836,0.078026644,0.015596067,0.020030928,#N/A,
sp|P26043|RADI_MOUSE,Radixin,1,1,1781.232,3310.306,267.507,2509.032,1171.676,759.682,0,770.983,0.168511028,0.313166991,0.025307135,0.237363556,0.110844812,0.071868681,0,0.072937797,PLM-SKE,
sp|P26231|CTNA1_MOUSE,Catenin alpha-1,1,1,180714.531,151317.17,8595.967,116868.203,53562.809,43040.613,6216.827,8945.471,0.317454284,0.265813068,0.015100205,0.205297889,0.094091732,0.075607794,0.010920862,0.015714166,PLM-SKE,
sp|P26339|CMGA_MOUSE,Chromogranin-A,1,1,1100.984,2009.249,205.308,6452.939,20289.123,17061.535,1160.926,485.622,0.022577023,0.041202107,0.004210091,0.132325402,0.416053267,0.34986763,0.023806207,0.009958273,#N/A,
sp|P27612|PLAP_MOUSE,Phospholipase A-2-activating protein,1,1,1802.174,1805.94,341.978,1451.193,1107.852,1462.67,500.422,27461.971,0.050152056,0.050256858,0.009516783,0.040384731,0.030830017,0.04070412,0.013926065,0.764229369,null,
sp|P27641|XRCC5_MOUSE,X-ray repair cross-complementing protein 5,1,1,280.015,161.667,0,187.604,142.078,670.079,127.809,1503.384,0.091131849,0.052615084,0,0.06105637,0.046239776,0.218079525,0.041595881,0.489281516,null,
sp|P28660|NCKP1_MOUSE,Nck-associated protein 1 (multiple isoforms),1,1,2664.774,2407.674,1742.066,2324.658,1459.42,1581.614,1813.374,493.366,0.183943117,0.166196105,0.120250742,0.160465705,0.100740349,0.109175115,0.125172966,0.034055901,null,
sp|P29387|GBB4_MOUSE,Guanine nucleotide-binding protein subunit beta-4,1,1,4009.842,3825.409,605.418,3911.472,2015.059,2060.975,634.39,339.411,0.230424522,0.219826128,0.034790187,0.224771716,0.115794838,0.118433389,0.036455055,0.019504164,null,
sp|P29758|OAT_MOUSE,"Ornithine aminotransferase, mitochondrial",1,1,2206.048,2715.981,1727.208,3367.223,9392.56,7998.47,4726.127,2671.483,0.063382895,0.078033995,0.049625141,0.096745103,0.269861601,0.229807413,0.135788347,0.076755504,MIT,
sp|P30681|HMGB2_MOUSE,High mobility group protein B2,1,1,3801.294,2792.438,806.674,6007.911,11100.301,112238.102,51643.637,9586.611,0.019200688,0.014104863,0.004074585,0.030346515,0.056068648,0.566925048,0.260856793,0.04842286,NUC,
sp|P31996|CD68_MOUSE,Macrosialin (multiple isoforms),1,1,36232.754,45186.082,10352.052,45427.57,17572.076,4887.774,5372.478,2754.935,0.215946588,0.269308268,0.061698051,0.270747533,0.10472927,0.029131049,0.032019876,0.016419365,PLM-LYS-END,
sp|P34884|MIF_MOUSE,Macrophage migration inhibitory factor,1,1,1482.595,2862.962,277.561,2012.962,1246.797,1774.098,632.003,34523.715,0.033084265,0.063887301,0.006193803,0.044919461,0.027822407,0.039589185,0.014103214,0.770400364,ECM,
sp|P35279|RAB6A_MOUSE,Ras-related protein Rab-6A (multiple isoforms),1,1,3752.91,5381.069,0,3903.081,1410.466,787.651,0,0,0.246331894,0.353200294,0,0.256188753,0.092579561,0.051699498,0,0,GOL,
sp|P35585|AP1M1_MOUSE,AP-1 complex subunit mu-1,1,1,23174.984,60566.387,22516.449,144208.274,66200.922,41486.742,19752.641,37324.297,0.055812309,0.145862017,0.05422636,0.347296757,0.159431667,0.099912512,0.047570281,0.089888097,PLM-GOL-VES,
sp|P35979|RL12_MOUSE,60S ribosomal protein L12,1,1,20174.762,29919.041,8138.634,73861.812,80061.531,76590.242,103393.071,66913.695,0.043948675,0.0651756,0.01772919,0.160900476,0.174405936,0.166844084,0.225231332,0.145764707,RIB,
sp|P40142|TKT_MOUSE,Transketolase,1,1,8292.44,7564.455,2765.947,7437.069,7984.093,13667.783,15307.343,145291.013,0.039808143,0.036313426,0.013278024,0.035701905,0.038327913,0.065612662,0.073483426,0.697474501,null,
sp|P41105|RL28_MOUSE,60S ribosomal protein L28,1,1,51880.023,69848.633,57597.23,164713.661,173661.719,157537.609,535835.412,137276.953,0.038476638,0.051802995,0.042716785,0.122159313,0.128795609,0.116837219,0.397400467,0.101810974,RIB,
sp|P42703|LIFR_MOUSE,Leukemia inhibitory factor receptor (multiple isoforms),2,1,7089.306,13368.207,1827.873,11961.29,4574.969,2688.753,623.677,414.406,0.166617135,0.314187644,0.042959771,0.281121434,0.107523674,0.063192691,0.014658032,0.009739619,XXX,
sp|P43406|ITAV_MOUSE,Integrin alpha-V,1,1,9111.014,6449.406,2760.757,6127.926,3674.017,2257.042,667.264,0,0.29345473,0.207727558,0.08892064,0.197373077,0.118335639,0.07269659,0.021491766,0,null,
sp|P46061|RAGP1_MOUSE,Ran GTPase-activating protein 1,1,1,169.395,256.211,205.329,291.846,375.368,973.85,2215.504,339.086,0.035096214,0.053083244,0.042541223,0.060466304,0.077770865,0.201767749,0.459020646,0.070253755,SKE,
sp|P46638|RB11B_MOUSE,Ras-related protein Rab-11B,1,1,2676.645,12932.498,2038.444,18970.721,8885.647,6947.891,1420.973,18566.924,0.036949952,0.178527663,0.028139857,0.261882776,0.122662597,0.095912695,0.019615931,0.256308529,PLM-MIT,
sp|P46664|PURA2_MOUSE,Adenylosuccinate synthetase isozyme 2,1,1,2044.716,2064.858,556.412,1914.669,1782.395,1201.874,651.481,4105.856,0.142764889,0.144171231,0.038849453,0.133684828,0.124449275,0.083916499,0.045487301,0.286676524,null,
sp|P47753|CAZA1_MOUSE,F-actin-capping protein subunit alpha-1,1,1,917.591,1346.36,260.193,1048.69,501.284,1076.085,1615.164,3887.549,0.086135195,0.126384175,0.02442458,0.098441591,0.047056036,0.101013187,0.151617078,0.364928157,#N/A,
sp|P47877|IBP2_MOUSE,Insulin-like growth factor-binding protein 2,1,1,123815.859,178173.741,55518.871,259482.881,183403.688,127934.328,41134.477,16546.051,0.125572633,0.180701778,0.056306606,0.263164581,0.18600593,0.129749538,0.041718118,0.016780816,ECM,
sp|P47915|RL29_MOUSE,60S ribosomal protein L29,1,1,130657.102,122046.008,24371.615,216340.641,214405.719,209212.25,270042.875,182178.531,0.095422056,0.089133164,0.017799182,0.157998826,0.156585705,0.152792788,0.197218872,0.133049407,RIB,
sp|P47964|RL36_MOUSE,60S ribosomal protein L36,1,1,30318.141,60270.336,2385.273,114675.234,83973.695,105282.828,43906.082,63162.668,0.060158114,0.119590108,0.004732926,0.227541848,0.166622985,0.20890517,0.087119692,0.125329155,RIB,
sp|P48193|41_MOUSE,Protein 4.1 (multiple isoforms),1,1,2984.231,1644.512,226.887,1332.036,773.426,710.842,0,0,0.388980275,0.214354294,0.029573638,0.173624538,0.10081239,0.092654864,0,0,NUC,
sp|P48962|ADT1_MOUSE,ADP/ATP translocase 1,1,1,3018.931,4603.886,1595.25,25399.926,117523.885,67833.672,14993.767,2315.031,0.012722841,0.019402401,0.006722947,0.107044254,0.495287135,0.285875038,0.063189027,0.009756358,MIT,
sp|P49717|MCM4_MOUSE,DNA replication licensing factor MCM4,1,1,359.242,234.573,0,378.605,474.716,1917.906,1989.725,10993.734,0.021974002,0.014348288,0,0.023158392,0.02903728,0.117313875,0.121706877,0.672461286,null,
sp|P50516|VATA_MOUSE,V-type proton ATPase catalytic subunit A (multiple isoforms),1,1,58716.828,67884.391,36168.477,63252.07,21801.277,9567.976,10892.603,89956.453,0.163903572,0.189494129,0.10096156,0.176563356,0.060856611,0.026708279,0.030405875,0.251106616,PLM-MIT-CYT,
sp|P51410|RL9_MOUSE,60S ribosomal protein L9,1,1,147250.531,138427.688,44469.891,254831.5,248559.859,235567.922,612050.64,159333.344,0.080006097,0.075212354,0.024161967,0.138458405,0.135050814,0.127991864,0.33254741,0.08657109,RIB,
sp|P51655|GPC4_MOUSE,Glypican-4,1,1,5527.144,9386.302,1651.654,14686.895,8803.396,5779.999,1308.012,652.735,0.115639973,0.196382021,0.034556224,0.307282051,0.18418635,0.120930254,0.027366479,0.013656648,ECM,
sp|P52196|THTR_MOUSE,Thiosulfate sulfurtransferase,1,1,150.354,130.73,0,386.352,1011.258,1089.529,0,319.603,0.048692511,0.04233723,0,0.12512104,0.327498376,0.352846631,0,0.103504213,MIT,
sp|P52479|UBP10_MOUSE,Ubiquitin carboxyl-terminal hydrolase 10 (multiple isoforms),1,1,8878.961,6921.86,3428.797,9717.314,12703.353,14622.189,85321.602,7982.24,0.059360741,0.046276444,0.022923395,0.064965593,0.084928907,0.097757382,0.570421871,0.053365668,NUC-END,
sp|P52503|NDUS6_MOUSE,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",1,1,160952.156,170782.41,26182.807,139133.547,86299.742,37795.023,12619.629,20107.133,0.246152222,0.261186124,0.040042683,0.212783927,0.131982533,0.057801828,0.019299833,0.030750849,null,
sp|P53026|RL10A_MOUSE,60S ribosomal protein L10a,1,1,33883.422,43827.511,6348.512,76096.711,61809.492,69685.968,52563.168,55610.082,0.08474566,0.109616772,0.015878232,0.190325108,0.154591416,0.174291231,0.13146548,0.139086102,MIT-RIB,
sp|P53395|ODB2_MOUSE,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial",1,1,3166.867,5135.865,1197.468,21340.229,93262.773,58108.891,11703.07,1557.169,0.016201101,0.026274128,0.006126023,0.109172632,0.477114956,0.297274251,0.059870724,0.007966186,null,
sp|P53996|CNBP_MOUSE,Cellular nucleic acid-binding protein (multiple isoforms),1,1,9169.384,7590.451,4832.11,9579.956,11748.857,24514.732,32652.389,18826.393,0.077109197,0.063831287,0.04063524,0.080561869,0.098801067,0.206154666,0.274587637,0.158319037,ERT-NUC-CYT,
sp|P54116|STOM_MOUSE,Erythrocyte band 7 integral membrane protein,1,1,6705.966,8592.828,2529.95,30516.842,103624.378,49480.484,15196.137,3492.788,0.030462365,0.039033581,0.011492492,0.138625097,0.470721691,0.224768897,0.069029619,0.015866258,PLM-MEL-SKE,
sp|P54822|PUR8_MOUSE,Adenylosuccinate lyase,1,1,1595.581,1532.411,668.66,1652.732,1103.121,1290.465,2252.882,1018.856,0.143555818,0.137872358,0.060159925,0.148697744,0.099248761,0.116104265,0.202693764,0.091667365,CYT,
sp|P55096|ABCD3_MOUSE,ATP-binding cassette sub-family D member 3,1,1,836.967,1320.113,462.116,1210.158,1116.908,2054.211,1173.293,1098.354,0.090267059,0.142374452,0.049839303,0.130515783,0.120458752,0.221547068,0.126539885,0.118457699,MIT-PER,
sp|P55258|RAB8A_MOUSE,Ras-related protein Rab-8A,1,1,2437.381,2399.822,1000.074,2093.404,1020.963,600.788,364.458,261.664,0.239462403,0.23577239,0.098253052,0.205668114,0.100305309,0.059024887,0.035806461,0.025707384,PLM-GOL,
sp|P55302|AMRP_MOUSE,Alpha-2-macroglobulin receptor-associated protein,1,1,1157.09,1127.781,319.963,2050.236,1521.122,1235.37,293.061,232.739,0.145777653,0.142085116,0.040311,0.25830194,0.191640749,0.155639871,0.036921713,0.029321959,PLM-ERT,
sp|P56213|ALR_MOUSE,FAD-linked sulfhydryl oxidase ALR,1,1,0,0,0,469.271,1573.897,638.686,171.471,0,0,0,0,0.164464616,0.551601027,0.223839205,0.060095152,0,#N/A,
sp|P56391|CX6B1_MOUSE,Cytochrome c oxidase subunit 6B1,1,1,407.671,0,0,0,1213.097,1031.051,0,428.296,0.132355772,0,0,0,0.393847957,0.33474432,0,0.139051951,MIT,
sp|P56395|CYB5_MOUSE,Cytochrome b5,1,1,2564.17,4712.562,1315.923,11553.979,9809.145,8823.647,2555.625,0,0.062033793,0.114008859,0.031835524,0.279520134,0.237308163,0.21346646,0.061827068,0,ERT-MIT,
sp|P56399|UBP5_MOUSE,Ubiquitin carboxyl-terminal hydrolase 5,1,1,427.858,421.78,116.56,210.24,207.267,212.725,0,4866.065,0.066206318,0.065265815,0.018036378,0.032532327,0.032072288,0.032916853,0,0.752970022,null,
sp|P56546|CTBP2_MOUSE,C-terminal-binding protein 2 (multiple isoforms),1,1,3124.932,2819.764,685.705,2470.352,3701.389,9731.352,2835.919,16805.045,0.074095368,0.06685952,0.016258774,0.0585746,0.08776376,0.230740416,0.067242571,0.39846499,null,
sp|P57759|ERP29_MOUSE,Endoplasmic reticulum resident protein 29,1,1,26799.482,41874.738,7028.83,83445.531,63747.586,54293.172,8411.28,2797.84,0.092925191,0.14519751,0.02437194,0.289341113,0.221039967,0.188257497,0.029165482,0.0097013,ERT-MEL,
sp|P58022|LOXL2_MOUSE,Lysyl oxidase homolog 2 (multiple isoforms),1,1,586.549,760.941,122.643,1217.317,797.373,660.424,132.669,0,0.13711092,0.177876564,0.028668866,0.284558416,0.18639286,0.154379843,0.03101253,0,#N/A,
sp|P58242|ASM3B_MOUSE,Acid sphingomyelinase-like phosphodiesterase 3b,1,1,1509.894,1399.056,370.108,1140.016,642.976,501.638,463.333,441.759,0.233412483,0.216278185,0.057214498,0.17623354,0.099396795,0.077547544,0.071626025,0.06829093,#N/A,
sp|P58281|OPA1_MOUSE,"Dynamin-like 120 kDa protein, mitochondrial (multiple isoforms)",1,1,1434.218,681.997,0,571.624,1066.63,802.58,321.835,3472.694,0.171730181,0.081660855,0,0.068445029,0.127715984,0.096099204,0.038535831,0.415812916,MIT,
sp|P59999|ARPC4_MOUSE,Actin-related protein 2/3 complex subunit 4,1,1,1152.255,917.632,325.373,978.894,802.905,1199.643,1533.347,1071.031,0.144373318,0.114975918,0.040768041,0.122651822,0.100601046,0.15031086,0.192122745,0.134196249,null,
sp|P60122|RUVB1_MOUSE,RuvB-like 1,1,1,263.703,243.829,369.768,247.705,0,1848.16,2663.929,2248.136,0.033442652,0.030922243,0.046893749,0.031413795,0,0.23438251,0.337837831,0.285107219,null,
sp|P60335|PCBP1_MOUSE,Poly(rC)-binding protein 1,1,1,6141.785,5473.252,804.933,5830.586,4521.512,13187.227,12866.841,27472.746,0.080496396,0.071734367,0.010549735,0.076417712,0.059260528,0.172836438,0.168637346,0.360067478,NUC,
sp|P60670|NPL4_MOUSE,Nuclear protein localization protein 4 homolog (multiple isoforms),1,1,1537.156,2704.676,367.603,3864.292,3438.517,14926.354,5220.638,11174.512,0.035554539,0.062559369,0.008502686,0.089381379,0.079533169,0.345247745,0.120753769,0.258467344,ERT-NUC-CYT,
sp|P60867|RS20_MOUSE,40S ribosomal protein S20,1,1,27410.764,28843.4,3012.125,42946.66,36552.621,51418.961,63412.129,61105.785,0.087100575,0.091652926,0.009571343,0.136467513,0.116149784,0.163389137,0.201498686,0.194170036,null,
sp|P60898|RPB9_MOUSE,DNA-directed RNA polymerase II subunit RPB9,1,1,957.427,2890.483,273.238,731.322,736.029,4068.142,1164.277,8020.896,0.05081395,0.153407894,0.014501682,0.038813779,0.039063595,0.215910315,0.061792193,0.425696592,null,
sp|P61620|S61A1_MOUSE,Protein transport protein Sec61 subunit alpha isoform 1,1,1,2369.441,4556.756,2567.367,21589.711,24224.557,20049.623,5224.67,315.953,0.029289213,0.056327123,0.031735822,0.26687545,0.299445396,0.247838064,0.064583364,0.003905569,ERT,
sp|P62071|RRAS2_MOUSE,Ras-related protein R-Ras2,1,1,15280.956,11736.498,0,7300.89,2636.679,0,0,0,0.413501461,0.317588708,0,0.197561506,0.071348325,0,0,0,PLM,
sp|P62075|TIM13_MOUSE,Mitochondrial import inner membrane translocase subunit Tim13,1,1,4500.938,5535.265,1422.972,18028.979,50284.867,45349.184,4049.1,2900.228,0.034079547,0.041911113,0.010774252,0.136509198,0.380739633,0.343368347,0.030658386,0.021959524,MIT,
sp|P62082|RS7_MOUSE,40S ribosomal protein S7,1,1,1030.885,879.491,249.99,1600.941,1800.943,1591.756,2249.616,1821.033,0.09184113,0.0783535,0.022271509,0.14262719,0.160445288,0.141808902,0.200417385,0.162235098,null,
sp|P62192|PRS4_MOUSE,26S protease regulatory subunit 4,1,1,3937.29,3053.703,799.109,2898.223,1775.01,1910.495,2081.12,55746.547,0.054531972,0.042294178,0.011067762,0.040140761,0.024584116,0.026460601,0.028823779,0.772096831,NUC-PSO,
sp|P62196|PRS8_MOUSE,26S protease regulatory subunit 8,1,1,3733.738,5321.946,1203.052,7618.33,5549.749,7337.245,3688.346,86729.702,0.030810968,0.043916929,0.009927637,0.062866789,0.045796769,0.060547263,0.030436391,0.715697255,NUC-PSO,RIB
sp|P62259|1433E_MOUSE,14-3-3 protein epsilon,1,1,3130.167,2614.592,1036.968,2507.644,1165.202,993.561,604.796,6668.771,0.167194583,0.139655686,0.055388557,0.133943171,0.062238041,0.053070018,0.032304543,0.3562054,MIT-MEL,
sp|P62264|RS14_MOUSE,40S ribosomal protein S14,1,1,6065.994,4952.499,1383.645,9317.338,8071.326,10002.836,9749.914,11275.263,0.099738773,0.081430376,0.022750279,0.153198282,0.132711004,0.164469433,0.160310818,0.185391034,RIB,
sp|P62267|RS23_MOUSE,40S ribosomal protein S23,1,1,32555.387,24206.6,6464.621,25514.361,27377.885,32106.484,80299.336,27163.514,0.127324564,0.094672344,0.025283221,0.099787015,0.107075283,0.125568898,0.314051801,0.106236875,RIB,
sp|P62274|RS29_MOUSE,40S ribosomal protein S29,1,1,36925.504,46401.99,7691.216,69400.403,73371.93,78919.016,162392.012,127558.703,0.061270794,0.076995205,0.012762098,0.115156662,0.121746649,0.130950975,0.269458407,0.211659209,RIB,
sp|P62315|SMD1_MOUSE,Small nuclear ribonucleoprotein Sm D1,1,1,7927.535,10111.8,1858.363,14942.88,14463.497,32051.4,44656.789,95460.43,0.035794638,0.045657096,0.008390935,0.06747053,0.065306006,0.144719421,0.201635643,0.431025732,null,
sp|P62334|PRS10_MOUSE,26S protease regulatory subunit 10B,1,1,188.252,334.07,97.017,308.739,291.17,329.234,120.495,2705.25,0.043036633,0.076372351,0.022179233,0.070581385,0.066564904,0.075266784,0.027546581,0.618452129,NUC-PSO,
sp|P62743|AP2S1_MOUSE,AP-2 complex subunit sigma,1,1,138047.56,107841.042,15534.737,112276.422,93786.266,83892.508,28355.104,29333.197,0.226654206,0.177059455,0.0255058,0.18434171,0.153983538,0.137739412,0.046554996,0.048160884,PLM-VES,
sp|P62751|RL23A_MOUSE,60S ribosomal protein L23a,1,1,4015.56,3373.329,1668.562,5010.963,5044.396,4046.007,14252.629,3653.91,0.097784614,0.082145373,0.040631865,0.122024097,0.122838239,0.098526042,0.347071848,0.088977921,NUC-RIB,RIB
sp|P62827|RAN_MOUSE,GTP-binding nuclear protein Ran,1,1,1699.724,2363.635,626.993,2900.166,3132.83,5054.42,2063.008,19833.445,0.045116368,0.062738789,0.016642494,0.076980119,0.0831558,0.134161235,0.054759142,0.526446054,NUC-MEL,
sp|P62855|RS26_MOUSE,40S ribosomal protein S26,1,1,122003.602,141056.922,27669.568,255624.984,273860.688,297634.938,373291.875,292052.188,0.068418551,0.079103486,0.015516851,0.143352251,0.153578674,0.166911065,0.209338813,0.163780308,RIB,
sp|P62889|RL30_MOUSE,60S ribosomal protein L30,1,1,293.767,207.129,0,435.595,371.873,316.249,624.695,270.038,0.116604468,0.082215384,0,0.17290003,0.147606958,0.125528212,0.247959193,0.107185754,RIB,
sp|P62892|RL39_MOUSE,60S ribosomal protein L39,1,1,32087.934,46215.348,6182.346,69396.008,64290.844,67176.445,41304.441,43535.449,0.086679912,0.124842637,0.016700521,0.187461115,0.173670412,0.181465356,0.111576686,0.117603361,RIB,
sp|P62897|CYC_MOUSE,"Cytochrome c, somatic",1,1,8422.766,14524.368,3309.854,33439.988,117060.516,97600.32,15946.636,2780.334,0.028738326,0.049556882,0.011293162,0.114096637,0.399408373,0.333010535,0.054409635,0.00948645,MIT,
sp|P62960|YBOX1_MOUSE,Nuclease-sensitive element-binding protein 1,1,1,519.524,524.308,0,363.25,361.559,302.957,425.377,753.475,0.159831408,0.161303204,0,0.111753757,0.111233522,0.093204633,0.130867111,0.231806365,#N/A,
sp|P62962|PROF1_MOUSE,Profilin-1,1,1,0,287.045,0,290.342,0,0,0,2805.289,0,0.084857373,0,0.085832045,0,0,0,0.829310581,NUC-ECM-CYT-SKE,
sp|P62983|RS27A_MOUSE,Ubiquitin-40S ribosomal protein S27a,1,1,9093.893,7977.628,4036.527,11608.559,14333.612,13390.572,67394.125,25456.865,0.059324074,0.052042112,0.026332312,0.075728515,0.093505418,0.08735349,0.439646043,0.166068036,NUC-RIB,
sp|P63101|1433Z_MOUSE,14-3-3 protein zeta/delta,1,1,6015.348,7102.919,1071.027,6231.878,5132.299,2493.048,901.832,27621.48,0.106334912,0.125560195,0.01893283,0.110162571,0.090725019,0.044070275,0.015941925,0.488272274,MIT-NUC-MEL,
sp|P63166|SUMO1_MOUSE,Small ubiquitin-related modifier 1,1,1,7704.028,7444.233,1341.759,9183.704,8634.504,33003.672,10738.26,29662.846,0.071523656,0.069111738,0.012456797,0.085260864,0.08016213,0.306403778,0.099693253,0.275387784,#N/A,
sp|P63323|RS12_MOUSE,40S ribosomal protein S12,1,1,8017.621,6433.628,0,7067.521,8820.985,12163.724,43660.629,19791.152,0.075669872,0.060720232,0,0.06670288,0.083251978,0.114800568,0.41206665,0.18678782,RIB,
sp|P70122|SBDS_MOUSE,Ribosome maturation protein SBDS,1,1,19194.291,30131.873,4650.947,57264.264,46256.699,51540.789,16387.051,44050.543,0.071228081,0.111816347,0.017259196,0.212501918,0.171653953,0.191262679,0.060810696,0.16346713,null,
sp|P70227|ITPR3_MOUSE,"Inositol 1,4,5-trisphosphate receptor type 3",1,1,913.123,1250.82,534.111,1898.78,1389.366,1085.137,361.688,0,0.122846755,0.168278729,0.071856478,0.255451852,0.186917978,0.145988612,0.048659597,0,ERT-NUC,
sp|P70261|PALD_MOUSE,Paladin,1,1,244.255,608.443,0,526.224,408.195,354.401,270.413,0,0.101269481,0.25226385,0,0.218175396,0.169239916,0.146936625,0.112114733,0,null,
sp|P70349|HINT1_MOUSE,Histidine triad nucleotide-binding protein 1,1,1,22903.578,41617.949,10044.667,33904.496,12564.56,7387.585,5414.203,963604.858,0.020869969,0.03792269,0.009152801,0.030894115,0.011448952,0.006731641,0.004933476,0.878046356,NUC,
sp|P70408|CAD10_MOUSE,Cadherin-10,1,1,419745.184,468203.584,59250.656,392803.442,228511.109,86906.469,21124.539,12323.539,0.24853633,0.27722915,0.035083048,0.23258379,0.135304262,0.051458398,0.012508102,0.00729692,#N/A,
sp|P70423|CTR3_MOUSE,Cationic amino acid transporter 3,1,1,24508.619,25858.906,6129.533,29848.459,19724.949,21331.359,6702.918,6870.124,0.173850982,0.183429192,0.043479615,0.211728939,0.139918195,0.151313205,0.047546901,0.04873297,PLM,
sp|P70441|NHRF1_MOUSE,Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (multiple isoforms),1,1,8039.923,17129.615,2847.82,17840.57,8841.875,6129.487,2682.768,12425.768,0.105875075,0.225574209,0.037501995,0.234936539,0.116435714,0.080717178,0.03532848,0.16363081,PLM,
sp|P70452|STX4_MOUSE,Syntaxin-4,1,1,5439.07,5259.594,742.738,3955.88,2421.669,1568.553,916.716,977.895,0.255569994,0.247136809,0.034899633,0.185878142,0.113788926,0.073702872,0.043074478,0.045949146,PLM-GOL,
sp|P80313|TCPH_MOUSE,T-complex protein 1 subunit eta,1,1,78543.859,70070.609,31069.699,77896.242,64397.086,90802.414,202511.828,243236.797,0.091486603,0.0816171,0.036189477,0.090732269,0.075008673,0.105765167,0.235882466,0.283318244,MIT-COM,
sp|P80316|TCPE_MOUSE,T-complex protein 1 subunit epsilon,1,1,4223.423,4219.239,522.653,3286.886,2356.72,5358.707,5426.357,22758.055,0.087710157,0.087623266,0.010854223,0.068260576,0.048943305,0.111287227,0.112692152,0.472629093,SKE-COM,
sp|P81117|NUCB2_MOUSE,Nucleobindin-2,1,1,1144.764,1976.356,603.814,3000.432,2151.773,1365.037,460.468,0,0.106960859,0.184660538,0.056417274,0.280344932,0.2010506,0.127542035,0.043023761,0,ERT-NUC,
sp|P84084|ARF5_MOUSE,ADP-ribosylation factor 5,1,1,2122.743,3922.051,1061.711,5300.498,2633.419,3071.864,1380.901,60062.258,0.026682561,0.049299592,0.013345548,0.066626464,0.033101681,0.038612869,0.017357718,0.754973566,PLM-GOL,
sp|P84091|AP2M1_MOUSE,AP-2 complex subunit mu,1,1,1375.455,625.112,105.835,601.461,573.839,622.814,0,292.696,0.327706821,0.148935055,0.025215548,0.143300124,0.136719089,0.148387549,0,0.069735815,PLM-MIT-VES,
sp|P85094|ISC2A_MOUSE,"Isochorismatase domain-containing protein 2A, mitochondrial",1,1,493.652,642.496,145.851,2402.073,10960.223,6417.701,1464.567,0,0.021914217,0.028521706,0.006474623,0.106632912,0.486546616,0.284894815,0.065015111,0,MIT-NUC,
sp|P97311|MCM6_MOUSE,DNA replication licensing factor MCM6,1,1,2836.344,3333.99,891.261,4523.147,4213.625,17318.232,7861.866,155193.27,0.014458474,0.016995262,0.004543269,0.023057078,0.021479267,0.088280975,0.040076446,0.791109229,null,
sp|P97314|CSRP2_MOUSE,Cysteine and glycine-rich protein 2,1,1,50115.484,20262.516,12998.321,9254.614,5164.081,5537.245,13581.568,4452.048,0.412928949,0.166953978,0.107100293,0.076253839,0.042549695,0.045624397,0.111905985,0.036682864,NUC,
sp|P97363|SPTC2_MOUSE,Serine palmitoyltransferase 2,1,1,13015.821,13906.911,11062.411,29216.113,20609.32,14041.646,6076.941,849.658,0.119654,0.12784576,0.101696368,0.268582733,0.189460777,0.129084374,0.055865112,0.007810877,MIT,
sp|P97371|PSME1_MOUSE,Proteasome activator complex subunit 1,1,1,4290.197,5100.691,575.145,3523.855,1659.874,1205.135,410.478,77606.53,0.045460532,0.054048829,0.006094452,0.037340085,0.017588646,0.012770061,0.004349578,0.822347816,PSO,
sp|P97377|CDK2_MOUSE,Isoform CDK2-alpha of Cyclin-dependent kinase 2,1,1,718.745,636.768,0,1049.752,1748.017,1779.713,1094.148,750.839,0.092407645,0.081868022,0,0.134964571,0.224739142,0.228814235,0.140672478,0.096533908,NUC,
sp|P97390|VPS45_MOUSE,Vacuolar protein sorting-associated protein 45,1,1,618.542,2313,1292.203,4205.72,1647.85,983.3,759.62,329.125,0.050911488,0.190380399,0.106359759,0.346168029,0.135632659,0.080934304,0.062523458,0.027089904,GOL-END,
sp|P97427|DPYL1_MOUSE,Dihydropyrimidinase-related protein 1,1,1,3643.026,4554.443,1584.002,3689.201,3621.334,22913.211,15416.607,12342.738,0.053760046,0.067209805,0.023375079,0.05444145,0.053439938,0.3381297,0.227502496,0.182141486,SKE,
sp|P97429|ANXA4_MOUSE,Annexin A4,1,1,3748.427,3854.597,1169.325,1844.33,1059.351,906.315,356.605,14945.703,0.134426166,0.138233637,0.041934357,0.0661414,0.037990467,0.032502287,0.012788576,0.535983109,null,
sp|P97807|FUMH_MOUSE,"Fumarate hydratase, mitochondrial (multiple isoforms)",1,1,21441.978,23244.395,4131.919,45583.043,117411.517,85628.055,12276.906,17843.676,0.065459398,0.070961929,0.012614178,0.139158737,0.358441151,0.261410629,0.037479699,0.054474279,MIT-COM,
